id,municipio,idProvincia
4114,Villaeles de Valdavia,34
4115,Villahán,34
4116,Villaherreros,34
4117,Villalaco,34
4118,Villalba de Guardo,34
4119,Villalcázar de Sirga,34
4120,Villalcón,34
4121,Villalobón,34
4122,Villaluenga de la Vega,34
4123,Villamartín de Campos,34
4124,Villamediana,34
4125,Villameriel,34
4126,Villamoronta,34
4127,Villamuera de la Cueza,34
4128,Villamuriel de Cerrato,34
4129,Villanueva del Rebollar,34
4130,Villanuño de Valdavia,34
4131,Villaprovedo,34
4132,Villarmentero de Campos,34
4133,Villarrabé,34
4134,Villarramiel,34
4135,Villasarracino,34
4136,Villasila de Valdavia,34
4137,Villaturde,34
4138,Villaumbrales,34
4139,Villaviudas,34
4140,Villerías de Campos,34
4141,Villodre,34
4142,Villodrigo,34
4143,Villoldo,34
4144,Villota del Páramo,34
4145,Villovieco,34
4146,Agaete,35
4147,Agüimes,35
4148,"Aldea de San Nicolás, La",35
4149,Antigua,35
4150,Arrecife,35
4151,Artenara,35
4152,Arucas,35
4153,Betancuria,35
4154,Firgas,35
4155,Gáldar,35
4156,Haría,35
4157,Ingenio,35
4158,Mogán,35
4159,Moya,35
4160,"Oliva, La",35
4161,Pájara,35
4162,"Palmas de Gran Canaria, Las",35
4163,Puerto del Rosario,35
4164,San Bartolomé,35
4165,San Bartolomé de Tirajana,35
4166,Santa Brígida,35
4167,Santa Lucía de Tirajana,35
4168,Santa María de Guía de Gran Canaria,35
4169,Teguise,35
4170,Tejeda,35
4171,Telde,35
4172,Teror,35
4173,Tías,35
4174,Tinajo,35
4175,Tuineje,35
4176,Valleseco,35
4177,Valsequillo de Gran Canaria,35
4178,Vega de San Mateo,35
4179,Yaiza,35
4180,Agolada,36
4181,Arbo,36
4182,Baiona,36
4183,Barro,36
4184,Bueu,36
4185,Caldas de Reis,36
4186,Cambados,36
4187,Campo Lameiro,36
4188,Cangas,36
4189,"Cañiza, A",36
4190,Catoira,36
4191,Cerdedo,36
4192,Cotobade,36
4193,Covelo,36
4194,Crecente,36
4195,Cuntis,36
4196,Dozón,36
4197,"Estrada, A",36
4198,Forcarei,36
4199,Fornelos de Montes,36
4200,Gondomar,36
4201,"Grove, O",36
4202,"Guarda, A",36
4203,"Illa de Arousa, A",36
4204,Lalín,36
4205,"Lama, A",36
4206,Marín,36
4207,Meaño,36
4208,Meis,36
4209,Moaña,36
4210,Mondariz,36
4211,Mondariz-Balneario,36
4212,Moraña,36
4213,Mos,36
4214,"Neves, As",36
4215,Nigrán,36
4216,Oia,36
4217,Pazos de Borbén,36
4218,Poio,36
4219,Ponte Caldelas,36
4220,Ponteareas,36
4221,Pontecesures,36
4222,Pontevedra,36
4223,"Porriño, O",36
4224,Portas,36
4225,Redondela,36
4226,Ribadumia,36
4227,Rodeiro,36
4228,"Rosal, O",36
4229,Salceda de Caselas,36
4230,Salvaterra de Miño,36
4231,Sanxenxo,36
4232,Silleda,36
4233,Soutomaior,36
4234,Tomiño,36
4235,Tui,36
4236,Valga,36
4237,Vigo,36
4238,Vila de Cruces,36
4239,Vilaboa,36
4240,Vilagarcía de Arousa,36
4241,Vilanova de Arousa,36
4242,Abusejo,37
4243,Agallas,37
4244,Ahigal de los Aceiteros,37
4245,Ahigal de Villarino,37
4246,"Alameda de Gardón, La",37
4247,"Alamedilla, La",37
4248,Alaraz,37
4249,Alba de Tormes,37
4250,Alba de Yeltes,37
4251,"Alberca, La",37
4252,"Alberguería de Argañán, La",37
4253,Alconada,37
4254,Aldea del Obispo,37
4255,Aldeacipreste,37
4256,Aldeadávila de la Ribera,37
4257,Aldealengua,37
4258,Aldeanueva de Figueroa,37
4259,Aldeanueva de la Sierra,37
4260,Aldearrodrigo,37
4261,Aldearrubia,37
4262,Aldeaseca de Alba,37
4263,Aldeaseca de la Frontera,37
4264,Aldeatejada,37
4265,Aldeavieja de Tormes,37
4266,Aldehuela de la Bóveda,37
4267,Aldehuela de Yeltes,37
4268,Almenara de Tormes,37
4269,Almendra,37
4270,Anaya de Alba,37
4271,Añover de Tormes,37
4272,Arabayona de Mógica,37
4273,Arapiles,37
4274,Arcediano,37
4275,"Arco, El",37
4276,Armenteros,37
4277,"Atalaya, La",37
4278,Babilafuente,37
4279,Bañobárez,37
4280,Barbadillo,37
4281,Barbalos,37
4282,Barceo,37
4283,Barruecopardo,37
4284,"Bastida, La",37
4285,Béjar,37
4286,Beleña,37
4287,Bermellar,37
4288,Berrocal de Huebra,37
4289,Berrocal de Salvatierra,37
4290,Boada,37
4291,"Bodón, El",37
4292,Bogajo,37
4293,"Bouza, La",37
4294,Bóveda del Río Almar,37
4295,Brincones,37
4296,Buenamadre,37
4297,Buenavista,37
4298,"Cabaco, El",37
4299,"Cabeza de Béjar, La",37
4300,Cabeza del Caballo,37
4301,Cabezabellosa de la Calzada,37
4302,Cabrerizos,37
4303,Cabrillas,37
4304,Calvarrasa de Abajo,37
4305,Calvarrasa de Arriba,37
4306,"Calzada de Béjar, La",37
4307,Calzada de Don Diego,37
4308,Calzada de Valdunciel,37
4309,Campillo de Azaba,37
4310,"Campo de Peñaranda, El",37
4311,Candelario,37
4312,Canillas de Abajo,37
4313,Cantagallo,37
4314,Cantalapiedra,37
4315,Cantalpino,37
4316,Cantaracillo,37
4317,Carbajosa de la Sagrada,37
4318,Carpio de Azaba,37
4319,Carrascal de Barregas,37
4320,Carrascal del Obispo,37
4321,Casafranca,37
4322,"Casas del Conde, Las",37
4323,Casillas de Flores,37
4324,Castellanos de Moriscos,37
4325,Castellanos de Villiquera,37
4326,Castillejo de Martín Viejo,37
4327,Castraz,37
4328,Cepeda,37
4329,Cereceda de la Sierra,37
4330,Cerezal de Peñahorcada,37
4331,Cerralbo,37
4332,"Cerro, El",37
4333,Cespedosa de Tormes,37
4334,Chagarcía Medianero,37
4335,Cilleros de la Bastida,37
4336,Cipérez,37
4337,Ciudad Rodrigo,37
4338,Coca de Alba,37
4339,Colmenar de Montemayor,37
4340,Cordovilla,37
4341,Cristóbal,37
4342,"Cubo de Don Sancho, El",37
4343,Dios le Guarde,37
4344,Doñinos de Ledesma,37
4345,Doñinos de Salamanca,37
4346,Ejeme,37
4347,"Encina, La",37
4348,Encina de San Silvestre,37
4349,Encinas de Abajo,37
4350,Encinas de Arriba,37
4351,Encinasola de los Comendadores,37
4352,Endrinal,37
4353,Escurial de la Sierra,37
4354,Espadaña,37
4355,Espeja,37
4356,Espino de la Orbada,37
4357,Florida de Liébana,37
4358,Forfoleda,37
4359,Frades de la Sierra,37
4360,"Fregeneda, La",37
4361,Fresnedoso,37
4362,Fresno Alhándiga,37
4363,"Fuente de San Esteban, La",37
4364,Fuenteguinaldo,37
4365,Fuenteliante,37
4366,Fuenterroble de Salvatierra,37
4367,Fuentes de Béjar,37
4368,Fuentes de Oñoro,37
4369,Gajates,37
4370,Galindo y Perahuy,37
4371,Galinduste,37
4372,Galisancho,37
4373,Gallegos de Argañán,37
4374,Gallegos de Solmirón,37
4375,Garcibuey,37
4376,Garcihernández,37
4377,Garcirrey,37
4378,Gejuelo del Barro,37
4379,Golpejas,37
4380,Gomecello,37
4381,Guadramiro,37
4382,Guijo de Ávila,37
4383,Guijuelo,37
4384,Herguijuela de Ciudad Rodrigo,37
4385,Herguijuela de la Sierra,37
4386,Herguijuela del Campo,37
4387,Hinojosa de Duero,37
4388,Horcajo de Montemayor,37
4389,Horcajo Medianero,37
4390,"Hoya, La",37
4391,Huerta,37
4392,Iruelos,37
4393,Ituero de Azaba,37
4394,Juzbado,37
4395,Lagunilla,37
4396,Larrodrigo,37
4397,Ledesma,37
4398,Ledrada,37
4399,Linares de Riofrío,37
4400,Lumbrales,37
4401,Machacón,37
4402,Macotera,37
4403,Madroñal,37
4404,"Maíllo, El",37
4405,Malpartida,37
4406,Mancera de Abajo,37
4407,"Manzano, El",37
4408,Martiago,37
4409,Martín de Yeltes,37
4410,Martinamor,37
4411,Masueco,37
4412,"Mata de Ledesma, La",37
4413,Matilla de los Caños del Río,37
4414,"Maya, La",37
4415,Membribe de la Sierra,37
4416,Mieza,37
4417,"Milano, El",37
4418,Miranda de Azán,37
4419,Miranda del Castañar,37
4420,Mogarraz,37
4421,Molinillo,37
4422,Monforte de la Sierra,37
4423,Monleón,37
4424,Monleras,37
4425,Monsagro,37
4426,Montejo,37
4427,Montemayor del Río,37
4428,Monterrubio de Armuña,37
4429,Monterrubio de la Sierra,37
4430,Morasverdes,37
4431,Morille,37
4432,Moríñigo,37
4433,Moriscos,37
4434,Moronta,37
4435,Mozárbez,37
4436,Narros de Matalayegua,37
4437,Nava de Béjar,37
4438,Nava de Francia,37
4439,Nava de Sotrobal,37
4440,Navacarros,37
4441,Navales,37
4442,Navalmoral de Béjar,37
4443,Navamorales,37
4444,Navarredonda de la Rinconada,37
4445,Navasfrías,37
4446,Negrilla de Palencia,37
4447,Olmedo de Camaces,37
4448,"Orbada, La",37
4449,Pajares de la Laguna,37
4450,Palacios del Arzobispo,37
4451,Palaciosrubios,37
4452,Palencia de Negrilla,37
4453,Parada de Arriba,37
4454,Parada de Rubiales,37
4455,Paradinas de San Juan,37
4456,Pastores,37
4457,"Payo, El",37
4458,Pedraza de Alba,37
4459,Pedrosillo de Alba,37
4460,Pedrosillo de los Aires,37
4461,Pedrosillo el Ralo,37
4462,"Pedroso de la Armuña, El",37
4463,Pelabravo,37
4464,Pelarrodríguez,37
4465,Pelayos,37
4466,"Peña, La",37
4467,Peñacaballera,37
4468,Peñaparda,37
4469,Peñaranda de Bracamonte,37
4470,Peñarandilla,37
4471,Peralejos de Abajo,37
4472,Peralejos de Arriba,37
4473,Pereña de la Ribera,37
4474,Peromingo,37
4475,Pinedas,37
4476,"Pino de Tormes, El",37
4477,Pitiegua,37
4478,Pizarral,37
4479,Poveda de las Cintas,37
4480,Pozos de Hinojo,37
4481,Puebla de Azaba,37
4482,Puebla de San Medel,37
4483,Puebla de Yeltes,37
4484,Puente del Congosto,37
4485,Puertas,37
4486,Puerto de Béjar,37
4487,Puerto Seguro,37
4488,Rágama,37
4489,"Redonda, La",37
4490,Retortillo,37
4491,"Rinconada de la Sierra, La",37
4492,Robleda,37
4493,Robliza de Cojos,37
4494,Rollán,37
4495,Saelices el Chico,37
4496,"Sagrada, La",37
4497,"Sahugo, El",37
4498,Salamanca,37
4499,Saldeana,37
4500,Salmoral,37
4501,Salvatierra de Tormes,37
4502,San Cristóbal de la Cuesta,37
4503,San Esteban de la Sierra,37
4504,San Felices de los Gallegos,37
4505,San Martín del Castañar,37
4506,San Miguel de Valero,37
4507,San Miguel del Robledo,37
4508,San Morales,37
4509,San Muñoz,37
4510,San Pedro de Rozados,37
4511,San Pedro del Valle,37
4512,San Pelayo de Guareña,37
4513,Sanchón de la Ribera,37
4514,Sanchón de la Sagrada,37
4515,Sanchotello,37
4516,Sancti-Spíritus,37
4517,Sando,37
4518,Santa María de Sando,37
4519,Santa Marta de Tormes,37
4520,Santiago de la Puebla,37
4521,Santibáñez de Béjar,37
4522,Santibáñez de la Sierra,37
4523,Santiz,37
4524,"Santos, Los",37
4525,Sardón de los Frailes,37
4526,Saucelle,37
4527,Sepulcro-Hilario,37
4528,Sequeros,37
4529,Serradilla del Arroyo,37
4530,Serradilla del Llano,37
4531,"Sierpe, La",37
4532,Sieteiglesias de Tormes,37
4533,Sobradillo,37
4534,Sorihuela,37
4535,Sotoserrano,37
4536,Tabera de Abajo,37
4537,"Tala, La",37
4538,Tamames,37
4539,Tarazona de Guareña,37
4540,Tardáguila,37
4541,"Tejado, El",37
4542,Tejeda y Segoyuela,37
4543,Tenebrón,37
4544,Terradillos,37
4545,Topas,37
4546,Tordillos,37
4547,"Tornadizo, El",37
4548,Torresmenudas,37
4549,Trabanca,37
4550,Tremedal de Tormes,37
4551,Valdecarros,37
4552,Valdefuentes de Sangusín,37
4553,Valdehijaderos,37
4554,Valdelacasa,37
4555,Valdelageve,37
4556,Valdelosa,37
4557,Valdemierque,37
4558,Valderrodrigo,37
4559,Valdunciel,37
4560,Valero,37
4561,Vallejera de Riofrío,37
4562,Valsalabroso,37
4563,Valverde de Valdelacasa,37
4564,Valverdón,37
4565,Vecinos,37
4566,Vega de Tirados,37
4567,"Veguillas, Las",37
4568,"Vellés, La",37
4569,Ventosa del Río Almar,37
4570,"Vídola, La",37
4571,Villaflores,37
4572,Villagonzalo de Tormes,37
4573,Villalba de los Llanos,37
4574,Villamayor,37
4575,Villanueva del Conde,37
4576,Villar de Argañán,37
4577,Villar de Ciervo,37
4578,Villar de Gallimazo,37
4579,Villar de la Yegua,37
4580,Villar de Peralonso,37
4581,Villar de Samaniego,37
4582,Villares de la Reina,37
4583,Villares de Yeltes,37
4584,Villarino de los Aires,37
4585,Villarmayor,37
4586,Villarmuerto,37
4587,Villasbuenas,37
4588,Villasdardo,37
4589,Villaseco de los Gamitos,37
4590,Villaseco de los Reyes,37
4591,Villasrubias,37
4592,Villaverde de Guareña,37
4593,Villavieja de Yeltes,37
4594,Villoria,37
4595,Villoruela,37
4596,Vilvestre,37
4597,Vitigudino,37
4598,Yecla de Yeltes,37
4599,Zamarra,37
4600,Zamayón,37
4601,Zarapicos,37
4602,"Zarza de Pumareda, La",37
4603,Zorita de la Frontera,37
4604,Adeje,38
4605,Agulo,38
4606,Alajeró,38
4607,Arafo,38
4608,Arico,38
4609,Arona,38
4610,Barlovento,38
4611,Breña Alta,38
4612,Breña Baja,38
4613,Buenavista del Norte,38
4614,Candelaria,38
4615,Fasnia,38
4616,Frontera,38
4617,Fuencaliente de la Palma,38
4618,Garachico,38
4619,Garafía,38
4620,Granadilla de Abona,38
4621,"Guancha, La",38
4622,Guía de Isora,38
4623,Güímar,38
4624,Hermigua,38
4625,Icod de los Vinos,38
4626,"Llanos de Aridane, Los",38
4627,"Matanza de Acentejo, La",38
4628,"Orotava, La",38
4629,"Paso, El",38
4630,"Pinar de El Hierro, El",38
4631,Puerto de la Cruz,38
4632,Puntagorda,38
4633,Puntallana,38
4634,"Realejos, Los",38
4635,"Rosario, El",38
4636,San Andrés y Sauces,38
4637,San Cristóbal de La Laguna,38
4638,San Juan de la Rambla,38
4639,San Miguel de Abona,38
4640,San Sebastián de la Gomera,38
4641,Santa Cruz de la Palma,38
4642,Santa Cruz de Tenerife,38
4643,Santa Úrsula,38
4644,Santiago del Teide,38
4645,"Sauzal, El",38
4646,"Silos, Los",38
4647,Tacoronte,38
4648,"Tanque, El",38
4649,Tazacorte,38
4650,Tegueste,38
4651,Tijarafe,38
4652,Valle Gran Rey,38
4653,Vallehermoso,38
4654,Valverde,38
4655,"Victoria de Acentejo, La",38
4656,Vilaflor,38
4657,Villa de Mazo,38
4658,Alfoz de Lloredo,39
4659,Ampuero,39
4660,Anievas,39
4661,Arenas de Iguña,39
4662,Argoños,39
4663,Arnuero,39
4664,Arredondo,39
4665,"Astillero, El",39
4666,Bárcena de Cicero,39
4667,Bárcena de Pie de Concha,39
4668,Bareyo,39
4669,Cabezón de la Sal,39
4670,Cabezón de Liébana,39
4671,Cabuérniga,39
4672,Camaleño,39
4673,Camargo,39
4674,Campoo de Enmedio,39
4675,Campoo de Yuso,39
4676,Cartes,39
4677,Castañeda,39
4678,Castro-Urdiales,39
4679,Cieza,39
4680,Cillorigo de Liébana,39
4681,Colindres,39
4682,Comillas,39
4683,"Corrales de Buelna, Los",39
4684,Corvera de Toranzo,39
4685,Entrambasaguas,39
4686,Escalante,39
4687,Guriezo,39
4688,Hazas de Cesto,39
4689,Hermandad de Campoo de Suso,39
4690,Herrerías,39
4691,Lamasón,39
4692,Laredo,39
4693,Liendo,39
4694,Liérganes,39
4695,Limpias,39
4696,Luena,39
4697,Marina de Cudeyo,39
4698,Mazcuerras,39
4699,Medio Cudeyo,39
4700,Meruelo,39
4701,Miengo,39
4702,Miera,39
4703,Molledo,39
4704,Noja,39
4705,Penagos,39
4706,Peñarrubia,39
4707,Pesaguero,39
4708,Pesquera,39
4709,Piélagos,39
4710,Polaciones,39
4711,Polanco,39
4712,Potes,39
4713,Puente Viesgo,39
4714,Ramales de la Victoria,39
4715,Rasines,39
4716,Reinosa,39
4717,Reocín,39
4718,Ribamontán al Mar,39
4719,Ribamontán al Monte,39
4720,Rionansa,39
4721,Riotuerto,39
4722,"Rozas de Valdearroyo, Las",39
4723,Ruente,39
4724,Ruesga,39
4725,Ruiloba,39
4726,San Felices de Buelna,39
4727,San Miguel de Aguayo,39
4728,San Pedro del Romeral,39
4729,San Roque de Riomiera,39
4730,San Vicente de la Barquera,39
4731,Santa Cruz de Bezana,39
4732,Santa María de Cayón,39
4733,Santander,39
4734,Santillana del Mar,39
4735,Santiurde de Reinosa,39
4736,Santiurde de Toranzo,39
4737,Santoña,39
4738,Saro,39
4739,Selaya,39
4740,Soba,39
4741,Solórzano,39
4742,Suances,39
4743,"Tojos, Los",39
4744,Torrelavega,39
4745,Tresviso,39
4746,Tudanca,39
4747,Udías,39
4748,Val de San Vicente,39
4749,Valdáliga,39
4750,Valdeolea,39
4751,Valdeprado del Río,39
4752,Valderredible,39
4753,Valle de Villaverde,39
4754,Vega de Liébana,39
4755,Vega de Pas,39
4756,Villacarriedo,39
4757,Villaescusa,39
4758,Villafufre,39
4759,Voto,39
4760,Abades,40
4761,Adrada de Pirón,40
4762,Adrados,40
4763,Aguilafuente,40
4764,Alconada de Maderuelo,40
4765,Aldea Real,40
4766,Aldealcorvo,40
4767,Aldealengua de Pedraza,40
4768,Aldealengua de Santa María,40
4769,Aldeanueva de la Serrezuela,40
4770,Aldeanueva del Codonal,40
4771,Aldeasoña,40
4772,Aldehorno,40
4773,Aldehuela del Codonal,40
4774,Aldeonte,40
4775,Anaya,40
4776,Añe,40
4777,Arahuetes,40
4778,Arcones,40
4779,Arevalillo de Cega,40
4780,Armuña,40
4781,Ayllón,40
4782,Barbolla,40
4783,Basardilla,40
4784,Bercial,40
4785,Bercimuel,40
4786,Bernardos,40
4787,Bernuy de Porreros,40
4788,Boceguillas,40
4789,Brieva,40
4790,Caballar,40
4791,Cabañas de Polendos,40
4792,Cabezuela,40
4793,Calabazas de Fuentidueña,40
4794,Campo de San Pedro,40
4795,Cantalejo,40
4796,Cantimpalos,40
4797,Carbonero el Mayor,40
4798,Carrascal del Río,40
4799,Casla,40
4800,Castillejo de Mesleón,40
4801,Castro de Fuentidueña,40
4802,Castrojimeno,40
4803,Castroserna de Abajo,40
4804,Castroserracín,40
4805,Cedillo de la Torre,40
4806,Cerezo de Abajo,40
4807,Cerezo de Arriba,40
4808,Chañe,40
4809,Cilleruelo de San Mamés,40
4810,Cobos de Fuentidueña,40
4811,Coca,40
4812,Codorniz,40
4813,Collado Hermoso,40
4814,Condado de Castilnovo,40
4815,Corral de Ayllón,40
4816,Cozuelos de Fuentidueña,40
4817,Cubillo,40
4818,Cuéllar,40
4819,Cuevas de Provanco,40
4820,Domingo García,40
4821,Donhierro,40
4822,Duruelo,40
4823,Encinas,40
4824,Encinillas,40
4825,Escalona del Prado,40
4826,Escarabajosa de Cabezas,40
4827,Escobar de Polendos,40
4828,"Espinar, El",40
4829,Espirdo,40
4830,Fresneda de Cuéllar,40
4831,Fresno de Cantespino,40
4832,Fresno de la Fuente,40
4833,Frumales,40
4834,Fuente de Santa Cruz,40
4835,Fuente el Olmo de Fuentidueña,40
4836,Fuente el Olmo de Íscar,40
4837,Fuentepelayo,40
4838,Fuentepiñel,40
4839,Fuenterrebollo,40
4840,Fuentesaúco de Fuentidueña,40
4841,Fuentesoto,40
4842,Fuentidueña,40
4843,Gallegos,40
4844,Garcillán,40
4845,Gomezserracín,40
4846,Grajera,40
4847,Honrubia de la Cuesta,40
4848,Hontalbilla,40
4849,Hontanares de Eresma,40
4850,"Huertos, Los",40
4851,Ituero y Lama,40
4852,Juarros de Riomoros,40
4853,Juarros de Voltoya,40
4854,Labajos,40
4855,Laguna de Contreras,40
4856,Languilla,40
4857,Lastras de Cuéllar,40
4858,Lastras del Pozo,40
4859,"Lastrilla, La",40
4860,"Losa, La",40
4861,Maderuelo,40
4862,Marazoleja,40
4863,Marazuela,40
4864,Martín Miguel,40
4865,Martín Muñoz de la Dehesa,40
4866,Martín Muñoz de las Posadas,40
4867,Marugán,40
4868,Mata de Cuéllar,40
4869,Matabuena,40
4870,"Matilla, La",40
4871,Melque de Cercos,40
4872,Membibre de la Hoz,40
4873,Migueláñez,40
4874,Montejo de Arévalo,40
4875,Montejo de la Vega de la Serrezuela,40
4876,Monterrubio,40
4877,Moral de Hornuez,40
4878,Mozoncillo,40
4879,Muñopedro,40
4880,Muñoveros,40
4881,Nava de la Asunción,40
4882,Navafría,40
4883,Navalilla,40
4884,Navalmanzano,40
4885,Navares de Ayuso,40
4886,Navares de Enmedio,40
4887,Navares de las Cuevas,40
4888,Navas de Oro,40
4889,Navas de Riofrío,40
4890,Navas de San Antonio,40
4891,Nieva,40
4892,Olombrada,40
4893,Orejana,40
4894,Ortigosa de Pestaño,40
4895,Ortigosa del Monte,40
4896,Otero de Herreros,40
4897,Pajarejos,40
4898,Palazuelos de Eresma,40
4899,Pedraza,40
4900,Pelayos del Arroyo,40
4901,Perosillo,40
4902,Pinarejos,40
4903,Pinarnegrillo,40
4904,Pradales,40
4905,Prádena,40
4906,Puebla de Pedraza,40
4907,Rapariegos,40
4908,Real Sitio de San Ildefonso,40
4909,Rebollo,40
4910,Remondo,40
4911,Riaguas de San Bartolomé,40
4912,Riaza,40
4913,Moratilla de los Meleros,19
4914,Morenilla,19
4915,Muduex,19
4916,"Navas de Jadraque, Las",19
4917,Negredo,19
4918,Ocentejo,19
4919,"Olivar, El",19
4920,Olmeda de Cobeta,19
4921,"Olmeda de Jadraque, La",19
4922,"Ordial, El",19
4923,Orea,19
4924,Pálmaces de Jadraque,19
4925,Pardos,19
4926,Paredes de Sigüenza,19
4927,Pareja,19
4928,Pastrana,19
4929,"Pedregal, El",19
4930,Peñalén,19
4931,Peñalver,19
4932,Peralejos de las Truchas,19
4933,Peralveche,19
4934,Pinilla de Jadraque,19
4935,Pinilla de Molina,19
4936,Pioz,19
4937,Piqueras,19
4938,"Pobo de Dueñas, El",19
4939,Poveda de la Sierra,19
4940,Pozo de Almoguera,19
4941,Pozo de Guadalajara,19
4942,Prádena de Atienza,19
4943,Prados Redondos,19
4944,Puebla de Beleña,19
4945,Puebla de Valles,19
4946,Quer,19
4947,Rebollosa de Jadraque,19
4948,"Recuenco, El",19
4949,Renera,19
4950,Retiendas,19
4951,Riba de Saelices,19
4952,Rillo de Gallo,19
4953,Riofrío del Llano,19
4954,Robledillo de Mohernando,19
4955,Robledo de Corpes,19
4956,Romanillos de Atienza,19
4957,Romanones,19
4958,Rueda de la Sierra,19
4959,Sacecorbo,19
4960,Sacedón,19
4961,Saelices de la Sal,19
4962,Salmerón,19
4963,San Andrés del Congosto,19
4964,San Andrés del Rey,19
4965,Santiuste,19
4966,Saúca,19
4967,Sayatón,19
4968,Selas,19
4969,Semillas,19
4970,Setiles,19
4971,Sienes,19
4972,Sigüenza,19
4973,Solanillos del Extremo,19
4974,Somolinos,19
4975,"Sotillo, El",19
4976,Sotodosos,19
4977,Tamajón,19
4978,Taragudo,19
4979,Taravilla,19
4980,Tartanedo,19
4981,Tendilla,19
4982,Terzaga,19
4983,Tierzo,19
4984,"Toba, La",19
4985,Tordellego,19
4986,Tordelrábano,19
4987,Tordesilos,19
4988,Torija,19
4989,Torre del Burgo,19
4990,Torrecuadrada de Molina,19
4991,Torrecuadradilla,19
4992,Torrejón del Rey,19
4993,Torremocha de Jadraque,19
4994,Torremocha del Campo,19
4995,Torremocha del Pinar,19
4996,Torremochuela,19
4997,Torrubia,19
4998,Tórtola de Henares,19
4999,Tortuera,19
5000,Tortuero,19
5001,Traíd,19
5002,Trijueque,19
5003,Trillo,19
5004,Uceda,19
5005,Ujados,19
5006,Utande,19
5007,Valdarachas,19
5008,Valdearenas,19
5009,Valdeavellano,19
5010,Valdeaveruelo,19
5011,Valdeconcha,19
5012,Valdegrudas,19
5013,Valdelcubo,19
5014,Valdenuño Fernández,19
5015,Valdepeñas de la Sierra,19
5016,Valderrebollo,19
5017,Valdesotos,19
5018,Valfermoso de Tajuña,19
5019,Valhermoso,19
5020,Valtablado del Río,19
5021,Valverde de los Arroyos,19
5022,Viana de Jadraque,19
5023,Villanueva de Alcorón,19
5024,Villanueva de Argecilla,19
5025,Villanueva de la Torre,19
5026,Villares de Jadraque,19
5027,Villaseca de Henares,19
5028,Villaseca de Uceda,19
5029,Villel de Mesa,19
5030,Viñuelas,19
5031,Yebes,19
5032,Yebra,19
5033,Yélamos de Abajo,19
5034,Yélamos de Arriba,19
5035,Yunquera de Henares,19
5036,"Yunta, La",19
5037,Zaorejas,19
5038,Zarzuela de Jadraque,19
5039,Zorita de los Canes,19
5040,Abaltzisketa,20
5041,Aduna,20
5042,Aia,20
5043,Aizarnazabal,20
5044,Albiztur,20
5045,Alegia,20
5046,Alkiza,20
5047,Altzaga,20
5048,Altzo,20
5049,Amezketa,20
5050,Andoain,20
5051,Anoeta,20
5052,Antzuola,20
5053,Arama,20
5054,Aretxabaleta,20
5055,Arrasate/Mondragón,20
5056,Asteasu,20
5057,Astigarraga,20
5058,Ataun,20
5059,Azkoitia,20
5060,Azpeitia,20
5061,Baliarrain,20
5062,Beasain,20
5063,Beizama,20
5064,Belauntza,20
5065,Berastegi,20
5066,Bergara,20
5067,Berrobi,20
5068,Bidegoian,20
5069,Deba,20
5070,Donostia-San Sebastián,20
5071,Eibar,20
5072,Elduain,20
5073,Elgeta,20
5074,Elgoibar,20
5075,Errenteria,20
5076,Errezil,20
5077,Eskoriatza,20
5078,Ezkio-Itsaso,20
5079,Gabiria,20
5080,Gaintza,20
5081,Gaztelu,20
5082,Getaria,20
5083,Hernani,20
5084,Hernialde,20
5085,Hondarribia,20
5086,Ibarra,20
5087,Idiazabal,20
5088,Ikaztegieta,20
5089,Irun,20
5090,Irura,20
5091,Itsasondo,20
5092,Larraul,20
5093,Lasarte-Oria,20
5094,Lazkao,20
5095,Leaburu,20
5096,Legazpi,20
5097,Legorreta,20
5098,Leintz-Gatzaga,20
5099,Lezo,20
5100,Lizartza,20
5101,Mendaro,20
5102,Mutiloa,20
5103,Mutriku,20
5104,Oiartzun,20
5105,Olaberria,20
5106,Oñati,20
5107,Ordizia,20
5108,Orendain,20
5109,Orexa,20
5110,Orio,20
5111,Ormaiztegi,20
5112,Pasaia,20
5113,Segura,20
5114,Soraluze/Placencia de las Armas,20
5115,Tolosa,20
5116,Urnieta,20
5117,Urretxu,20
5118,Usurbil,20
5119,Villabona,20
5120,Zaldibia,20
5121,Zarautz,20
5122,Zegama,20
5123,Zerain,20
5124,Zestoa,20
5125,Zizurkil,20
5126,Zumaia,20
5127,Zumarraga,20
5128,Alájar,21
5129,Aljaraque,21
5130,"Almendro, El",21
5131,Almonaster la Real,21
5132,Almonte,21
5133,Alosno,21
5134,Aracena,21
5135,Aroche,21
5136,Arroyomolinos de León,21
5137,Ayamonte,21
5138,Beas,21
5139,Berrocal,21
5140,Bollullos Par del Condado,21
5141,Bonares,21
5142,Cabezas Rubias,21
5143,Cala,21
5144,Calañas,21
5145,"Campillo, El",21
5146,Campofrío,21
5147,Cañaveral de León,21
5148,Cartaya,21
5149,Castaño del Robledo,21
5150,"Cerro de Andévalo, El",21
5151,Chucena,21
5152,Corteconcepción,21
5153,Cortegana,21
5154,Cortelazor,21
5155,Cumbres de Enmedio,21
5156,Cumbres de San Bartolomé,21
5157,Cumbres Mayores,21
5158,Encinasola,21
5159,Escacena del Campo,21
5160,Fuenteheridos,21
5161,Galaroza,21
5162,Gibraleón,21
5163,"Granada de Río-Tinto, La",21
5164,"Granado, El",21
5165,Higuera de la Sierra,21
5166,Hinojales,21
