id,descripcion,fecha,horaini,tiempo,notas,horafin,tipoturno,referencia,idcentros,idperiodica,icodcli,disponibilidad,horaini2,horafin2,backcolor,diacompleto
1151,Guardia,2021-05-14 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1152,Guardia,2021-05-17 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1153,Guardia,2021-05-18 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1154,Guardia,2021-05-19 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1155,Guardia,2021-05-20 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1156,Guardia,2021-05-21 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1157,Guardia,2021-05-24 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1158,Guardia,2021-05-25 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1159,Guardia,2021-05-26 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1160,Guardia,2021-05-27 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1161,Guardia,2021-05-28 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1162,Guardia,2021-05-31 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1163,Guardia,2021-06-01 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1164,Guardia,2021-06-02 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1165,Guardia,2021-06-03 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1166,Guardia,2021-06-04 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1167,Guardia,2021-06-07 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1168,Guardia,2021-06-08 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1169,Guardia,2021-06-09 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1170,Guardia,2021-06-10 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1171,Guardia,2021-06-11 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1172,Guardia,2021-06-14 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1173,Guardia,2021-06-15 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1174,Guardia,2021-06-16 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1175,Guardia,2021-06-17 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1176,Guardia,2021-06-18 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1177,Guardia,2021-06-21 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1178,Guardia,2021-06-22 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1179,Guardia,2021-06-23 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1180,Guardia,2021-06-24 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1181,Guardia,2021-06-25 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1182,Guardia,2021-06-28 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1183,Guardia,2021-06-29 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1184,Guardia,2021-06-30 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1185,Guardia,2021-07-01 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1186,Guardia,2021-07-02 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1187,Guardia,2021-07-05 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1188,Guardia,2021-07-06 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1189,Guardia,2021-07-07 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1190,Guardia,2021-07-08 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1191,Guardia,2021-07-09 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1192,Guardia,2021-07-12 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1193,Guardia,2021-07-13 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1194,Guardia,2021-07-14 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1195,Guardia,2021-07-15 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1196,Guardia,2021-07-16 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1197,Guardia,2021-07-19 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1198,Guardia,2021-07-20 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1199,Guardia,2021-07-21 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1200,Guardia,2021-07-22 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1201,Guardia,2021-07-23 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1202,Guardia,2021-07-26 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1203,Guardia,2021-07-27 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1204,Guardia,2021-07-28 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1205,Guardia,2021-07-29 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1206,Guardia,2021-07-30 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1207,Guardia,2021-08-02 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1208,Guardia,2021-08-03 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1209,Guardia,2021-08-04 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1210,Guardia,2021-08-05 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1211,Guardia,2021-08-06 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1212,Guardia,2021-08-09 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1213,Guardia,2021-08-10 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1214,Guardia,2021-08-11 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1215,Guardia,2021-08-12 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1216,Guardia,2021-08-13 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1217,Guardia,2021-08-16 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1218,Guardia,2021-08-17 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1219,Guardia,2021-08-18 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1220,Guardia,2021-08-19 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1221,Guardia,2021-08-20 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1222,Guardia,2021-08-23 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1223,Guardia,2021-08-24 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1224,Guardia,2021-08-25 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1225,Guardia,2021-08-26 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1226,Guardia,2021-08-27 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1227,Guardia,2021-08-30 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1228,Guardia,2021-08-31 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1229,Guardia,2021-09-01 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1230,Guardia,2021-09-02 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1231,Guardia,2021-09-03 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1232,Guardia,2021-09-06 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1233,Guardia,2021-09-07 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1234,Guardia,2021-09-08 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1235,Guardia,2021-09-09 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
1236,Guardia,2021-09-10 00:00:00,1899-12-30 12:00:00,28800,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",1899-12-30 20:00:00,Guardia,G,,1056,19,1,,,,
