indice,Orden,descripcion,diasfechaact,confechaven,diasfechaven,confechaavi,diasfechaavi,autoimporte,importe,origenimporte,campo,tipocuenta,condcto,plantilladcto,dctoenaltas,conemail,plantillaemail,emailenaltas,codigo,conactuenlace,actuenlace,tipotarifa,unidad,Referencia,honogasto,dias,tipo,alertas,actuenaltas,concodopeemail,codopeemailenaltas,codopeemail,autoimportecuentas,tipoactu,codsubusu,notas,notas2,notas3,notas4,notas5,notas6,campo1,campo2,campo3,backcolor,tiempo,tiempoprevisto,publicar,agenda,campo4,campo5,campo6,campo7,campo8,campo9,campo10,campo11,campo12,campo13,campo14,campo15,campo16,campo17,campo18,campofecha1,campofecha2,campofecha3,campofecha4,campofecha5,campofecha6,campofecha7,campofecha8,campofecha9,campofecha10,campofecha11,campofecha12,conlink,link,conlinkaltas,incluirlineasel,titulolink,tipodocumentolink,linkcarpeta,actufacturada,alarma,indexal,concodopeemailword,emailwordenaltas,plantillaemailusu,RecConWordCli,RecPlantillaWordCli,IndexTimeRecWordCli,RecConUsu,IndexTimeRecUsu,RecConWordUsu,RecPlantillaWordUsu,IndexTimeRecWordUsu,InfConEmailCli,InfPlantillaEmailCli,InfEmailCorreoenaltas,InfIdPlantillaEmailCli,RecConSmsCli,id_plantillasms,IndexTimeRecSmsCli,aula,fcostemateriales,fcosteamortizacion,fcosteterceros,fcosteotros,fcampolibre6,fcampolibre7,fcampolibre8,fcampolibre9,fcampolibre10,aplicarcoste,preciocoste,itabClase,fcostetotalcoste,fcostetotalbeneficio,fcosteporbeneficio,precio,campo19,campo20,campo21,campo22,campo23,campo24,campo25,campo26,campo27,campofecha13,campofecha14,campofecha15,campofecha16,campofecha17,campofecha18,RecConSMSAbo,id_plantillaSMSAbo,IndexTimeRecSMSAbo,RecConWordAbo,RecPlantillaWordAbo,IndexTimeRecWordAbo,RecConSMSPro,id_plantillaSMSPro,IndexTimeRecSMSPro,RecConWordPro,RecPlantillaWordPro,IndexTimeRecWordPro,incluiractufechatipo,tipoplazoseg,RecConPlantillaCli,RecPlantillaCli,IndexTiempoRecordaCli,IndexIncluirRecordaCli,tipohistotr,emailCliRealizarActuacion,emailCliRealizarActuacionPlantillaID,infEmailUsu,infPlantillaEmailUsu,infEmailUsuRealizarActu,InfIdPlantillaEmailUsu,porComision,importeFijoComision,valorDefecto,idTipoResp,idTarifa,dpto,numActAviso,numDiasAviso,ctaiva,autoCoste,autoCosteImporte,favorito,citaonline,actuRealizada
1,02,Llamada Saliente Contacto,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2177,0,,0,1.0,,0,0,Llamada,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actuación,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
1,03,Llamada Saliente No Contacto,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2178,0,,0,1.0,,0,0,Llamada,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actuación,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,01,Ausencia Justificada,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2212,0,,0,1.0,,0,0,Laboral,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,01,Encuesta Valoración de Servicio,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,1,0,,0,2204,0,,0,1.0,,0,0,Calidad de Servicio,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100000012,0,,,,,,,,,,,,,0,0.0000,,False,
2,02,Ausencia sin Justificar,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2213,0,,0,1.0,,0,0,Laboral,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,02,Incidencia,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2205,0,,0,1.0,,0,0,Calidad de Servicio,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,1,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,03,Reclamación,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2206,0,,0,1.0,,0,0,Calidad de Servicio,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,03,Retraso Justificado,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2214,0,,0,1.0,,0,0,Laboral,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,04,Retraso sin Justificar,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2215,0,,0,1.0,,0,0,Laboral,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,05,Vacaciones,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2216,0,,0,1.0,,0,0,Laboral,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
2,06,Reunión,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2217,0,,0,1.0,,0,0,Laboral,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
3,01,Envío Presupuesto,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2207,0,,0,1.0,,0,0,Comercial,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
3,02,Aceptación Presupuesto,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2208,0,,0,1.0,,0,0,Comercial,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,True,
3,03,Solicitud de Información,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2209,0,,0,1.0,,0,0,Comercial,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
4,01,Informe Médico,0,0,0,0,0,0,0.0000,0,,HONORARIO,1,Pacientes\2.1 informe paciente.doc,1,0,,0,2211,0,,0,1.0,,0,0,Documento,0,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
